date,fund,asset_family,method,daily_return,gross_return,transaction_cost,turnover,growth_of_1,drawdown
2021-01-04,Equity Equal Weight,Equity,equal_weight,-0.014701064199660194,-0.013701064199660194,0.001,1.0,0.9852989358003398,0.0
2021-01-05,Equity Equal Weight,Equity,equal_weight,0.012674408604811126,0.012674408604811126,0.0,0.0,0.997787017110559,0.0
2021-01-06,Equity Equal Weight,Equity,equal_weight,0.013264430714510802,0.013264430714510802,0.0,0.0,1.0110220938668604,0.0
2021-01-07,Equity Equal Weight,Equity,equal_weight,0.00967979681270283,0.00967979681270283,0.0,0.0,1.020808582308645,0.0
2021-01-08,Equity Equal Weight,Equity,equal_weight,0.00286576936205043,0.00286576936205043,0.0,0.0,1.0237339842683433,0.0
2021-01-11,Equity Equal Weight,Equity,equal_weight,-8.806647741709233e-05,-8.806647741709233e-05,0.0,0.0,1.0236438276225366,-8.80664774171036e-05
2021-01-12,Equity Equal Weight,Equity,equal_weight,0.0030128435744148875,0.0030128435744148875,0.0,0.0,1.0267279063510786,0.0
2021-01-13,Equity Equal Weight,Equity,equal_weight,8.709165777319493e-05,8.709165777319493e-05,0.0,0.0,1.0268173257865245,0.0
2021-01-14,Equity Equal Weight,Equity,equal_weight,0.0030886482948785645,0.0030886482948785645,0.0,0.0,1.0299888033689668,0.0
2021-01-15,Equity Equal Weight,Equity,equal_weight,-0.010835450462099164,-0.010835450462099164,0.0,0.0,1.0188284107135455,-0.010835450462099216
2021-01-19,Equity Equal Weight,Equity,equal_weight,0.007283796632033242,0.007283796632033242,0.0,0.0,1.0262493496601204,-0.0036305770476485755
2021-01-20,Equity Equal Weight,Equity,equal_weight,0.007972222095949905,0.007972222095949905,0.0,0.0,1.034430837401435,0.0
2021-01-21,Equity Equal Weight,Equity,equal_weight,-0.007354873075140489,-0.007354873075140489,0.0,0.0,1.0268227298873362,-0.007354873075140489
2021-01-22,Equity Equal Weight,Equity,equal_weight,-0.0028008371292316966,-0.0028008371292316966,0.0,0.0,1.0239467666603288,-0.010135110402782477
2021-01-25,Equity Equal Weight,Equity,equal_weight,0.0019324605381932259,0.0019324605381932259,0.0,0.0,1.0259255033801105,-0.008222235565492841
2021-01-26,Equity Equal Weight,Equity,equal_weight,-0.005039220682649925,-0.005039220682649925,0.0,0.0,1.0207556383646192,-0.013220022588623648
2021-01-27,Equity Equal Weight,Equity,equal_weight,-0.025815778404221425,-0.025815778404221425,0.0,0.0,0.9944040369997387,-0.03869451581919825
2021-01-28,Equity Equal Weight,Equity,equal_weight,0.010643214962448225,0.010643214962448225,0.0,0.0,1.0049876929250532,-0.02846313490648167
2021-01-29,Equity Equal Weight,Equity,equal_weight,-0.01479378312667068,-0.01479378312667068,0.0,0.0,0.9901201229509469,-0.04283584058824064
2021-02-01,Equity Equal Weight,Equity,equal_weight,0.008517686014717274,0.008517686014717274,0.0,0.0,0.9985536552750964,-0.03468301681383035
2021-02-02,Equity Equal Weight,Equity,equal_weight,0.017473889706152948,0.017473889706152948,0.0,0.0,1.0160022717130495,-0.017815174318158822
2021-02-03,Equity Equal Weight,Equity,equal_weight,0.001902784610192674,0.001902784610192674,0.0,0.0,1.0179355051995858,-0.015946288147486776
2021-02-04,Equity Equal Weight,Equity,equal_weight,0.009138734300265726,0.009138734300265726,0.0,0.0,1.0272381473164116,-0.0069532827376762585
2021-02-05,Equity Equal Weight,Equity,equal_weight,0.0063170016890456634,0.0063170016890456634,0.0,0.0,1.0337272124280616,-0.0006802049474288197
2021-02-08,Equity Equal Weight,Equity,equal_weight,0.013036997474039063,0.013036997474039063,0.0,0.0,1.0472039114853315,0.0
2021-02-09,Equity Equal Weight,Equity,equal_weight,-0.002743866756359365,-0.002743866756359365,0.0,0.0,1.0443305234854774,-0.0027438667563594032
2021-02-10,Equity Equal Weight,Equity,equal_weight,0.00145570261458831,0.00145570261458831,0.0,0.0,1.0458507581590095,-0.00129215839578245
2021-02-11,Equity Equal Weight,Equity,equal_weight,-0.001030383556659906,-0.001030383556659906,0.0,0.0,1.0447731307350823,-0.0023212105336787303
2021-02-12,Equity Equal Weight,Equity,equal_weight,0.004467629428637099,0.004467629428637099,0.0,0.0,1.0494407899202038,0.0
2021-02-16,Equity Equal Weight,Equity,equal_weight,0.0005560289992204569,0.0005560289992204569,0.0,0.0,1.0500243094323642,0.0
2021-02-17,Equity Equal Weight,Equity,equal_weight,0.0024700316784707784,0.0024700316784707784,0.0,0.0,1.0526179027398266,0.0
2021-02-18,Equity Equal Weight,Equity,equal_weight,-0.005919355778125219,-0.005919355778125219,0.0,0.0,1.0463870828750856,-0.005919355778125079
2021-02-19,Equity Equal Weight,Equity,equal_weight,0.0011058595895655538,0.0011058595895655538,0.0,0.0,1.0475442400650807,-0.004820042164910721
2021-02-22,Equity Equal Weight,Equity,equal_weight,0.002141918707192052,0.002141918707192052,0.0,0.0,1.0497879946694875,-0.0026884475962011267
2021-02-23,Equity Equal Weight,Equity,equal_weight,0.000247470338147786,0.000247470338147786,0.0,0.0,1.0500477860595119,-0.0024416425690889643
2021-02-24,Equity Equal Weight,Equity,equal_weight,0.014576435503532905,0.014576435503532905,0.0,0.0,1.065353739888636,0.0
2021-02-25,Equity Equal Weight,Equity,equal_weight,-0.018364899811465815,-0.018364899811465815,0.0,0.0,1.0457886251918107,-0.01836489981146583
2021-02-26,Equity Equal Weight,Equity,equal_weight,-0.012928311779984668,-0.012928311779984668,0.0,0.0,1.0322683437893694,-0.031055784440879752
2021-03-01,Equity Equal Weight,Equity,equal_weight,0.019963326496913784,0.019963326496913784,0.0,0.0,1.052875853768865,-0.011712434708377018
2021-03-02,Equity Equal Weight,Equity,equal_weight,-0.0027913416635460407,-0.0027913416635460407,0.0,0.0,1.0499369175316984,-0.01447108296493993
2021-03-03,Equity Equal Weight,Equity,equal_weight,-0.00703708544492842,-0.00703708544492842,0.0,0.0,1.042548421731243,-0.021406334162563434
2021-03-04,Equity Equal Weight,Equity,equal_weight,-0.007899217627752662,-0.007899217627752662,0.0,0.0,1.0343131048605179,-0.029136458498153717
2021-03-05,Equity Equal Weight,Equity,equal_weight,0.017580768996769722,0.017580768996769722,0.0,0.0,1.0524971246274024,-0.012067930847623809
2021-03-08,Equity Equal Weight,Equity,equal_weight,0.001820458219155092,0.001820458219155092,0.0,0.0,1.0544131516685673,-0.010269441792368661
2021-03-09,Equity Equal Weight,Equity,equal_weight,0.007318624501726561,0.007318624501726561,0.0,0.0,1.0621300055953116,-0.0030259754789627724
2021-03-10,Equity Equal Weight,Equity,equal_weight,0.009821255768227703,0.009821255768227703,0.0,0.0,1.0725614560393724,0.0
2021-03-11,Equity Equal Weight,Equity,equal_weight,0.005296440739070049,0.005296440739070049,0.0,0.0,1.0782422142302956,0.0
2021-03-12,Equity Equal Weight,Equity,equal_weight,0.007082392417840365,0.007082392417840365,0.0,0.0,1.0858787487129555,0.0
2021-03-15,Equity Equal Weight,Equity,equal_weight,0.005841980012247007,0.005841980012247007,0.0,0.0,1.0922224306586605,0.0
2021-03-16,Equity Equal Weight,Equity,equal_weight,-0.00020791992646234801,-0.00020791992646234801,0.0,0.0,1.0919953358511976,-0.00020791992646229662
2021-03-17,Equity Equal Weight,Equity,equal_weight,0.002178553239610239,0.002178553239610239,0.0,0.0,1.0943743058277553,0.0
2021-03-18,Equity Equal Weight,Equity,equal_weight,-0.01347521339947774,-0.01347521339947774,0.0,0.0,1.079627378517821,-0.01347521339947777
2021-03-19,Equity Equal Weight,Equity,equal_weight,-0.004686513277944681,-0.004686513277944681,0.0,0.0,1.0745676904731647,-0.0180985749109025
2021-03-22,Equity Equal Weight,Equity,equal_weight,0.005873122338467358,0.005873122338467358,0.0,0.0,1.0808787579802779,-0.012331747717038821
2021-03-23,Equity Equal Weight,Equity,equal_weight,-0.008100983457706072,-0.008100983457706072,0.0,0.0,1.072122577042094,-0.020332831890484515
2021-03-24,Equity Equal Weight,Equity,equal_weight,-0.003305425688800321,-0.003305425688800321,0.0,0.0,1.0685787555343962,-0.02357104891442796
2021-03-25,Equity Equal Weight,Equity,equal_weight,0.007122806063378128,0.007122806063378128,0.0,0.0,1.0761900347735136,-0.016616134861177634
2021-03-26,Equity Equal Weight,Equity,equal_weight,0.019635042704920398,0.019635042704920398,0.0,0.0,1.0973210720649011,0.0
2021-03-29,Equity Equal Weight,Equity,equal_weight,0.0011022909356362366,0.0011022909356362366,0.0,0.0,1.098530639136121,0.0
2021-03-30,Equity Equal Weight,Equity,equal_weight,-0.003326924065019587,-0.003326924065019587,0.0,0.0,1.0948759111166178,-0.003326924065019443
2021-03-31,Equity Equal Weight,Equity,equal_weight,-0.0009145486313490105,-0.0009145486313490105,0.0,0.0,1.0938745938506091,-0.004238430062518117
2021-04-01,Equity Equal Weight,Equity,equal_weight,0.011919235422437929,0.011919235422437929,0.0,0.0,1.1069127426573384,0.0
2021-04-05,Equity Equal Weight,Equity,equal_weight,0.005203894475596236,0.005203894475596236,0.0,0.0,1.11267299976382,0.0
2021-04-06,Equity Equal Weight,Equity,equal_weight,0.000311781422257147,0.000311781422257147,0.0,0.0,1.1130199105341934,0.0
2021-04-07,Equity Equal Weight,Equity,equal_weight,-0.000984327907634923,-0.000984327907634923,0.0,0.0,1.1119243339745013,-0.0009843279076348077
2021-04-08,Equity Equal Weight,Equity,equal_weight,-0.0012589867542405495,-0.0012589867542405495,0.0,0.0,1.1105244359663098,-0.0022420754060777925
2021-04-09,Equity Equal Weight,Equity,equal_weight,0.0025702524318601074,0.0025702524318601074,0.0,0.0,1.1133787640984922,0.0
2021-04-12,Equity Equal Weight,Equity,equal_weight,-0.0004073299999306899,-0.0004073299999306899,0.0,0.0,1.1129252515265893,-0.0004073299999305391
2021-04-13,Equity Equal Weight,Equity,equal_weight,0.0017323719424837082,0.0017323719424837082,0.0,0.0,1.1148532520064156,0.0
2021-04-14,Equity Equal Weight,Equity,equal_weight,0.0033581112989769894,0.0033581112989769894,0.0,0.0,1.1185970533086795,0.0
2021-04-15,Equity Equal Weight,Equity,equal_weight,0.009449393897939494,0.009449393897939494,0.0,0.0,1.1291671174784677,0.0
2021-04-16,Equity Equal Weight,Equity,equal_weight,0.0028414438132387267,0.0028414438132387267,0.0,0.0,1.1323755823985395,0.0
2021-04-19,Equity Equal Weight,Equity,equal_weight,-0.0035293475918233954,-0.0035293475918233954,0.0,0.0,1.1283790353637615,-0.0035293475918235506
2021-04-20,Equity Equal Weight,Equity,equal_weight,-0.008747199313497123,-0.008747199313497123,0.0,0.0,1.118508879040263,-0.012245674998488276
2021-04-21,Equity Equal Weight,Equity,equal_weight,0.01074810100907438,0.01074810100907438,0.0,0.0,1.1305307254517345,-0.0016291917412218915
2021-04-22,Equity Equal Weight,Equity,equal_weight,-0.009628306971395236,-0.009628306971395236,0.0,0.0,1.119645628586491,-0.011241812354417346
2021-04-23,Equity Equal Weight,Equity,equal_weight,0.008856224632086743,0.008856224632086743,0.0,0.0,1.129561461781587,-0.0024851477378130538
2021-04-26,Equity Equal Weight,Equity,equal_weight,0.0010310242022457852,0.0010310242022457852,0.0,0.0,1.130726066986608,-0.001456685783031153
2021-04-27,Equity Equal Weight,Equity,equal_weight,0.0010263258205212857,0.0010263258205212857,0.0,0.0,1.1318865603450927,-0.0004318549967414764
2021-04-28,Equity Equal Weight,Equity,equal_weight,0.0005173149641775308,0.0005173149641775308,0.0,0.0,1.1324721022005106,0.0
2021-04-29,Equity Equal Weight,Equity,equal_weight,0.008854898351562737,0.008854898351562737,0.0,0.0,1.142500027551477,0.0
2021-04-30,Equity Equal Weight,Equity,equal_weight,-0.0067296475233175465,-0.0067296475233175465,0.0,0.0,1.134811405070675,-0.006729647523317506
2021-05-03,Equity Equal Weight,Equity,equal_weight,0.00743764494814448,0.00743764494814448,0.0,0.0,1.1432517293846958,0.0
2021-05-04,Equity Equal Weight,Equity,equal_weight,-0.002314237599044822,-0.002314237599044822,0.0,0.0,1.1406059732473808,-0.0023142375990446995
2021-05-05,Equity Equal Weight,Equity,equal_weight,0.005992361499102263,0.005992361499102263,0.0,0.0,1.1474408965671143,0.0
2021-05-06,Equity Equal Weight,Equity,equal_weight,0.008050152328450045,0.008050152328450045,0.0,0.0,1.1566779705723729,0.0
2021-05-07,Equity Equal Weight,Equity,equal_weight,0.009636659392556052,0.009636659392556052,0.0,0.0,1.167824482201652,0.0
2021-05-10,Equity Equal Weight,Equity,equal_weight,-0.004327123236936115,-0.004327123236936115,0.0,0.0,1.1627711617480543,-0.00432712323693607
2021-05-11,Equity Equal Weight,Equity,equal_weight,-0.009261384465219461,-0.009261384465219461,0.0,0.0,1.1520022909740355,-0.013548432550230083
2021-05-12,Equity Equal Weight,Equity,equal_weight,-0.01593679259010353,-0.01593679259010353,0.0,0.0,1.1336430693994581,-0.029269306580859578
2021-05-13,Equity Equal Weight,Equity,equal_weight,0.008494958615479204,0.008494958615479204,0.0,0.0,1.1432733203587313,-0.021022989513488577
2021-05-14,Equity Equal Weight,Equity,equal_weight,0.01398983911872532,0.01398983911872532,0.0,0.0,1.159267530179281,-0.007327258635851597
2021-05-17,Equity Equal Weight,Equity,equal_weight,0.0031098894478385737,0.0031098894478385737,0.0,0.0,1.1628727240386074,-0.004240156152326202
2021-05-18,Equity Equal Weight,Equity,equal_weight,-0.00864634097144162,-0.00864634097144162,0.0,0.0,1.1528181299601805,-0.012849835287902622
2021-05-19,Equity Equal Weight,Equity,equal_weight,-0.005355264782657149,-0.005355264782657149,0.0,0.0,1.146644483627996,-0.018136285800179563
2021-05-20,Equity Equal Weight,Equity,equal_weight,0.008595708763838073,0.008595708763838073,0.0,0.0,1.1565007056649237,-0.009696471267137685
2021-05-21,Equity Equal Weight,Equity,equal_weight,0.0023746797752530234,0.0023746797752530234,0.0,0.0,1.159247024500732,-0.007344817506094059
2021-05-24,Equity Equal Weight,Equity,equal_weight,0.006160084121522578,0.006160084121522578,0.0,0.0,1.1663880836892813,-0.0012299780782661918
2021-05-25,Equity Equal Weight,Equity,equal_weight,-0.00548226486313403,-0.00548226486313403,0.0,0.0,1.1599936352812932,-0.006705499875799492
2021-05-26,Equity Equal Weight,Equity,equal_weight,0.003712752675729429,0.003712752675729429,0.0,0.0,1.164300404754513,-0.0030176430626760453
2021-05-27,Equity Equal Weight,Equity,equal_weight,0.0024932641976573256,0.0024932641976573256,0.0,0.0,1.1672033132690054,-0.0005319026464279952
2021-05-28,Equity Equal Weight,Equity,equal_weight,0.0029368120789191243,0.0029368120789191243,0.0,0.0,1.1706311700579681,0.0
2021-06-01,Equity Equal Weight,Equity,equal_weight,0.006155867931106328,0.006155867931106328,0.0,0.0,1.1778374209368814,0.0
2021-06-02,Equity Equal Weight,Equity,equal_weight,0.003927973385446997,0.003927973385446997,0.0,0.0,1.182463934978705,0.0
2021-06-03,Equity Equal Weight,Equity,equal_weight,0.0015356426218946571,0.0015356426218946571,0.0,0.0,1.1842797769961115,0.0
2021-06-04,Equity Equal Weight,Equity,equal_weight,0.00663026846810969,0.00663026846810969,0.0,0.0,1.1921318698589487,0.0
2021-06-07,Equity Equal Weight,Equity,equal_weight,-0.0019190242636381518,-0.0019190242636381518,0.0,0.0,1.189844139875233,-0.0019190242636381027
2021-06-08,Equity Equal Weight,Equity,equal_weight,-0.002625652344064507,-0.002625652344064507,0.0,0.0,1.1867200228202983,-0.0045396379171464
2021-06-09,Equity Equal Weight,Equity,equal_weight,-0.002621494186845723,-0.002621494186845723,0.0,0.0,1.1836090431790613,-0.007149231469582129
2021-06-10,Equity Equal Weight,Equity,equal_weight,0.003598385643246949,0.003598385643246949,0.0,0.0,1.187868124967254,-0.0035765715182156654
2021-06-11,Equity Equal Weight,Equity,equal_weight,-0.00019304660451298524,-0.00019304660451298524,0.0,0.0,1.1876388110591198,-0.003768927677741285
2021-06-14,Equity Equal Weight,Equity,equal_weight,-0.0015218262616063984,-0.0015218262616063984,0.0,0.0,1.1858314311271472,-0.005285018286229515
2021-06-15,Equity Equal Weight,Equity,equal_weight,-0.0014924320060200659,-0.0014924320060200659,0.0,0.0,1.1840616583455883,-0.006769562761806958
2021-06-16,Equity Equal Weight,Equity,equal_weight,-0.007942953726279381,-0.007942953726279381,0.0,0.0,1.1746567113842876,-0.014658746164322167
2021-06-17,Equity Equal Weight,Equity,equal_weight,-0.008628992318018565,-0.008628992318018565,0.0,0.0,1.1645206076454435,-0.023161248274297108
2021-06-18,Equity Equal Weight,Equity,equal_weight,-0.01507544033774125,-0.01507544033774125,0.0,0.0,1.1469649467028145,-0.03788752259553163
2021-06-21,Equity Equal Weight,Equity,equal_weight,0.016981836922855056,0.016981836922855056,0.0,0.0,1.1664425183839529,-0.021549085402804757
2021-06-22,Equity Equal Weight,Equity,equal_weight,0.0013849084679286628,0.0013849084679286628,0.0,0.0,1.1680579345050148,-0.0201940204457266
2021-06-23,Equity Equal Weight,Equity,equal_weight,-0.003409218992398384,-0.003409218992398384,0.0,0.0,1.1640757692104786,-0.023534393600088577
2021-06-24,Equity Equal Weight,Equity,equal_weight,0.008045844887354254,0.008045844887354254,0.0,0.0,1.1734417422866736,-0.015677902793158616
2021-06-25,Equity Equal Weight,Equity,equal_weight,0.007796049512859092,0.007796049512859092,0.0,0.0,1.182589952209996,-0.008004078986732943
2021-06-28,Equity Equal Weight,Equity,equal_weight,-0.0016871117212886432,-0.0016871117212886432,0.0,0.0,1.1805947908401444,-0.009677686932544893
2021-06-29,Equity Equal Weight,Equity,equal_weight,-0.00041512416175831356,-0.00041512416175831356,0.0,0.0,1.1801046974172207,-0.010088793652627603
2021-06-30,Equity Equal Weight,Equity,equal_weight,0.004396661504242163,0.004396661504242163,0.0,0.0,1.1852932183113303,-0.005736489159062219
2021-07-01,Equity Equal Weight,Equity,equal_weight,0.0065884442362662094,0.0065884442362662094,0.0,0.0,1.193102456583799,0.0
2021-07-02,Equity Equal Weight,Equity,equal_weight,0.003787028865862498,0.003787028865862498,0.0,0.0,1.1976207700268136,0.0
2021-07-06,Equity Equal Weight,Equity,equal_weight,-0.008689862235726455,-0.008689862235726455,0.0,0.0,1.187213610524636,-0.00868986223572632
2021-07-07,Equity Equal Weight,Equity,equal_weight,9.602564581949122e-05,9.602564581949122e-05,0.0,0.0,1.1873276134783124,-0.008594671039540147
2021-07-08,Equity Equal Weight,Equity,equal_weight,-0.006922522612545075,-0.006922522612545075,0.0,0.0,1.1791083112255096,-0.015457696847466562
2021-07-09,Equity Equal Weight,Equity,equal_weight,0.01211670315324331,0.01211670315324331,0.0,0.0,1.193395216618151,-0.003528290018356972
2021-07-12,Equity Equal Weight,Equity,equal_weight,0.004299687110597881,0.004299687110597881,0.0,0.0,1.198526442648893,0.0
2021-07-13,Equity Equal Weight,Equity,equal_weight,-0.004766188522257003,-0.004766188522257003,0.0,0.0,1.1928140396743185,-0.004766188522256853
2021-07-14,Equity Equal Weight,Equity,equal_weight,-0.0013789228043061595,-0.0013789228043061595,0.0,0.0,1.1911692411937151,-0.006138539120519981
2021-07-15,Equity Equal Weight,Equity,equal_weight,-0.0012527313665276262,-0.0012527313665276262,0.0,0.0,1.189677026122429,-0.007383580546546642
2021-07-16,Equity Equal Weight,Equity,equal_weight,-0.009458350867190799,-0.009458350867190799,0.0,0.0,1.1784246433907268,-0.01677209491827214
2021-07-19,Equity Equal Weight,Equity,equal_weight,-0.01726527922780359,-0.01726527922780359,0.0,0.0,1.158078812873661,-0.03374779924407656
2021-07-20,Equity Equal Weight,Equity,equal_weight,0.011365506267585474,0.011365506267585474,0.0,0.0,1.1712409648797346,-0.022765853800316815
2021-07-21,Equity Equal Weight,Equity,equal_weight,0.010312805453817258,0.010312805453817258,0.0,0.0,1.1833197450900805,-0.012687828167732285
2021-07-22,Equity Equal Weight,Equity,equal_weight,-0.0012903191319496314,-0.0012903191319496314,0.0,0.0,1.181792884983777,-0.013961775952254118
2021-07-23,Equity Equal Weight,Equity,equal_weight,0.0051724549861528225,0.0051724549861528225,0.0,0.0,1.1879056554843115,-0.008861537623740978
2021-07-26,Equity Equal Weight,Equity,equal_weight,0.005689444061937252,0.005689444061937252,0.0,0.0,1.1946641782620484,-0.00322251078441671
2021-07-27,Equity Equal Weight,Equity,equal_weight,-0.0020674143337947658,-0.0020674143337947658,0.0,0.0,1.1921943124158383,-0.0052832628532250014
2021-07-28,Equity Equal Weight,Equity,equal_weight,0.002450610591411265,0.002450610591411265,0.0,0.0,1.1951159164248648,-0.00284559948171903
2021-07-29,Equity Equal Weight,Equity,equal_weight,0.006330181297196202,0.006330181297196202,0.0,0.0,1.202681216846999,0.0
2021-07-30,Equity Equal Weight,Equity,equal_weight,-0.005476928437086,-0.005476928437086,0.0,0.0,1.1960942178897003,-0.005476928437086137
2021-08-02,Equity Equal Weight,Equity,equal_weight,-0.0025946151195928866,-0.0025946151195928866,0.0,0.0,1.192990813747506,-0.00805733303534717
2021-08-03,Equity Equal Weight,Equity,equal_weight,0.00655593755869915,0.00655593755869915,0.0,0.0,1.2008119870305365,-0.001554218848917266
2021-08-04,Equity Equal Weight,Equity,equal_weight,-0.007995184894552278,-0.007995184894552278,0.0,0.0,1.1912112731706326,-0.009536977476405917
2021-08-05,Equity Equal Weight,Equity,equal_weight,0.004858409186381643,0.004858409186381643,0.0,0.0,1.1969986649631261,-0.004724902829006061
2021-08-06,Equity Equal Weight,Equity,equal_weight,0.003386159313318462,0.003386159313318462,0.0,0.0,1.2010518931405207,-0.0013547427894065045
2021-08-09,Equity Equal Weight,Equity,equal_weight,-0.0025151353318879437,-0.0025151353318879437,0.0,0.0,1.1980310850886522,-0.003866470759839147
2021-08-10,Equity Equal Weight,Equity,equal_weight,0.00622520196822989,0.00622520196822989,0.0,0.0,1.2054890705575465,0.0
2021-08-11,Equity Equal Weight,Equity,equal_weight,0.008553749273534144,0.008553749273534144,0.0,0.0,1.2158005218190815,0.0
2021-08-12,Equity Equal Weight,Equity,equal_weight,0.0018025545333928794,0.0018025545333928794,0.0,0.0,1.2179920685613879,0.0
2021-08-13,Equity Equal Weight,Equity,equal_weight,0.0011371561711445756,0.0011371561711445756,0.0,0.0,1.2193771157585576,0.0
2021-08-16,Equity Equal Weight,Equity,equal_weight,-0.001306759976129792,-0.001306759976129792,0.0,0.0,1.2177836825478756,-0.0013067599761298343
2021-08-17,Equity Equal Weight,Equity,equal_weight,-0.005347927817360969,-0.005347927817360969,0.0,0.0,1.2112710633164496,-0.00664769933546383
2021-08-18,Equity Equal Weight,Equity,equal_weight,-0.012821725418145535,-0.012821725418145535,0.0,0.0,1.1957404783356609,-0.019384189778067662
2021-08-19,Equity Equal Weight,Equity,equal_weight,-0.00462008735737864,-0.00462008735737864,0.0,0.0,1.1902160528689965,-0.023914720485319618
2021-08-20,Equity Equal Weight,Equity,equal_weight,0.005321036088544203,0.005321036088544203,0.0,0.0,1.196549235439477,-0.01872093548752518
2021-08-23,Equity Equal Weight,Equity,equal_weight,0.010275235784609368,0.010275235784609368,0.0,0.0,1.2088440609615119,-0.008638061729158486
2021-08-24,Equity Equal Weight,Equity,equal_weight,0.0021334034039965652,0.0021334034039965652,0.0,0.0,1.2114230129960681,-0.006523086795458877
2021-08-25,Equity Equal Weight,Equity,equal_weight,0.0002972607359191245,0.0002972607359191245,0.0,0.0,1.2117831214924206,-0.006227765117121198
2021-08-26,Equity Equal Weight,Equity,equal_weight,-0.007054964671320487,-0.007054964671320487,0.0,0.0,1.203234034380989,-0.01323879312555909
2021-08-27,Equity Equal Weight,Equity,equal_weight,0.011274058695481981,0.011274058695481981,0.0,0.0,1.216799365509002,-0.0021139893608320692
2021-08-30,Equity Equal Weight,Equity,equal_weight,-0.0008556941413459173,-0.0008556941413459173,0.0,0.0,1.2157581574207426,-0.0029678745738669354
2021-08-31,Equity Equal Weight,Equity,equal_weight,-0.0003515428249847851,-0.0003515428249847851,0.0,0.0,1.2153307663635846,-0.003318374063839724
2021-09-01,Equity Equal Weight,Equity,equal_weight,-0.002052550198318417,-0.002052550198318417,0.0,0.0,1.2128362389580625,-0.0053641131328154845
2021-09-02,Equity Equal Weight,Equity,equal_weight,0.006924134192625771,0.006924134192625771,0.0,0.0,1.2212340798302876,0.0
2021-09-03,Equity Equal Weight,Equity,equal_weight,-0.003473960978767832,-0.003473960978767832,0.0,0.0,1.2169915602910157,-0.0034739609787678427
2021-09-07,Equity Equal Weight,Equity,equal_weight,-0.010009097258011457,-0.010009097258011457,0.0,0.0,1.204810573401884,-0.013448287023472227
2021-09-08,Equity Equal Weight,Equity,equal_weight,-0.001972143961338453,-0.001972143961338453,0.0,0.0,1.2024345135049925,-0.015393909026767183
2021-09-09,Equity Equal Weight,Equity,equal_weight,-0.006242056306770113,-0.006242056306770113,0.0,0.0,1.1949288495664907,-0.021539875686610865
2021-09-10,Equity Equal Weight,Equity,equal_weight,-0.0037122719779800507,-0.0037122719779800507,0.0,0.0,1.190492948682565,-0.02517218578767033
2021-09-13,Equity Equal Weight,Equity,equal_weight,0.005540850199334926,0.005540850199334926,0.0,0.0,1.19708929177458,-0.019770810898974478
2021-09-14,Equity Equal Weight,Equity,equal_weight,-0.009594622715975654,-0.009594622715975654,0.0,0.0,1.1856036716626683,-0.029175740143585593
2021-09-15,Equity Equal Weight,Equity,equal_weight,0.008697701909292487,0.008697701909292487,0.0,0.0,1.1959156989813529,-0.020731800125045052
2021-09-16,Equity Equal Weight,Equity,equal_weight,-0.004843745212585662,-0.004843745212585662,0.0,0.0,1.190122988039756,-0.025475125780026642
2021-09-17,Equity Equal Weight,Equity,equal_weight,-0.011501394104243307,-0.011501394104243307,0.0,0.0,1.176434914521791,-0.03668352042281886
2021-09-20,Equity Equal Weight,Equity,equal_weight,-0.017107007363820308,-0.017107007363820308,0.0,0.0,1.1563096337760113,-0.053162982532635183
2021-09-21,Equity Equal Weight,Equity,equal_weight,-0.002108905432231736,-0.002108905432231736,0.0,0.0,1.153871086107999,-0.05515977226221025
2021-09-22,Equity Equal Weight,Equity,equal_weight,0.008905878341474213,0.008905878341474213,0.0,0.0,1.1641473216226215,-0.04674514014184683
2021-09-23,Equity Equal Weight,Equity,equal_weight,0.011459114793696433,0.011459114793696433,0.0,0.0,1.1774874194178693,-0.03582168327508328
2021-09-24,Equity Equal Weight,Equity,equal_weight,-0.002344335646622538,-0.002344335646622538,0.0,0.0,1.1747269936870783,-0.03808204087268208
2021-09-27,Equity Equal Weight,Equity,equal_weight,0.0032894814945791896,0.0032894814945791896,0.0,0.0,1.1785912363939945,-0.034917829546829426
2021-09-28,Equity Equal Weight,Equity,equal_weight,-0.011152180037691917,-0.011152180037691917,0.0,0.0,1.1654473747348828,-0.04568059966288973
2021-09-29,Equity Equal Weight,Equity,equal_weight,0.003919694130095626,0.003919694130095626,0.0,0.0,1.1700155719685665,-0.041939959511151925
2021-09-30,Equity Equal Weight,Equity,equal_weight,-0.010112777369907561,-0.010112777369907561,0.0,0.0,1.1581834649699234,-0.05162860740762021
2021-10-01,Equity Equal Weight,Equity,equal_weight,0.012342170182835963,0.012342170182835963,0.0,0.0,1.1724779623975288,-0.03992364628371192
2021-10-04,Equity Equal Weight,Equity,equal_weight,-0.002745104393907883,-0.002745104393907883,0.0,0.0,1.1692593879911912,-0.04255915610078553
2021-10-05,Equity Equal Weight,Equity,equal_weight,0.005693677902995395,0.005693677902995395,0.0,0.0,1.1759167743314667,-0.03710779632445127
2021-10-06,Equity Equal Weight,Equity,equal_weight,0.0010971533003962212,0.0010971533003962212,0.0,0.0,1.1772069353014158,-0.036051355965262766
2021-10-07,Equity Equal Weight,Equity,equal_weight,0.008043666617446345,0.008043666617446345,0.0,0.0,1.1866759954287263,-0.028297674436307818
2021-10-08,Equity Equal Weight,Equity,equal_weight,-0.0008405341466329581,-0.0008405341466329581,0.0,0.0,1.1856785537335788,-0.029114423421306657
