date,sector,sentiment_score,ticker_count,tickers_with_headlines,headline_count,sentiment_lag1
2021-01-25,Consumer,0.28403999999999996,5,5,25,0.06337999999999999
2021-01-25,Energy,0.17616,5,3,5,0.20682
2021-01-25,Financials,0.44148,5,4,17,0.14728
2021-01-25,Healthcare,0.16794,5,5,25,0.0
2021-01-25,Industrials,0.42898,5,5,26,-0.015900000000000004
2021-01-25,Materials,-0.0448,5,3,3,0.07224
2021-01-25,RealEstate,0.21502,5,3,7,0.0
2021-01-25,Tech,0.40818000000000004,5,4,24,0.06488000000000001
2021-01-25,Utilities,0.23411999999999997,5,3,9,0.09966
2021-01-26,Comm,0.010519999999999996,5,3,10,0.3545
2021-01-26,Consumer,0.25911999999999996,5,5,26,0.28403999999999996
2021-01-26,Energy,0.4963,5,5,8,0.17616
2021-01-26,Financials,0.45474,5,4,16,0.44148
2021-01-26,Healthcare,-0.09646,5,4,16,0.16794
2021-01-26,Industrials,0.53166,5,4,38,0.42898
2021-01-26,Materials,-0.0256,5,1,3,-0.0448
2021-01-26,RealEstate,0.059199999999999996,5,2,5,0.21502
2021-01-26,Tech,0.39283999999999997,5,3,22,0.40818000000000004
2021-01-26,Utilities,0.17316,5,1,8,0.23411999999999997
2021-01-27,Comm,0.02054,5,2,11,0.010519999999999996
2021-01-27,Consumer,0.18164,5,5,22,0.25911999999999996
2021-01-27,Energy,0.2129,5,3,9,0.4963
2021-01-27,Financials,-0.01752,5,5,9,0.45474
2021-01-27,Healthcare,0.30964,5,4,12,-0.09646
2021-01-27,Industrials,0.036520000000000004,5,4,32,0.53166
2021-01-27,Materials,0.0,5,2,3,-0.0256
2021-01-27,RealEstate,0.1377,5,2,4,0.059199999999999996
2021-01-27,Tech,0.34842,5,3,8,0.39283999999999997
2021-01-27,Utilities,0.26032,5,3,4,0.17316
2021-01-28,Comm,0.5586800000000001,5,4,24,0.02054
2021-01-28,Consumer,0.37017999999999995,5,5,23,0.18164
2021-01-28,Energy,0.26874000000000003,5,4,13,0.2129
2021-01-28,Financials,0.1357,5,4,16,-0.01752
2021-01-28,Healthcare,0.28368,5,4,8,0.30964
2021-01-28,Industrials,0.34448,5,5,20,0.036520000000000004
2021-01-28,Materials,0.28428,5,4,14,0.0
2021-01-28,RealEstate,0.0,5,2,4,0.1377
2021-01-28,Tech,-0.03353999999999999,5,4,14,0.34842
2021-01-28,Utilities,0.18616,5,3,5,0.26032
2021-01-29,Comm,0.21118,5,5,17,0.5586800000000001
2021-01-29,Consumer,0.38244,5,4,17,0.37017999999999995
2021-01-29,Energy,-0.5003,5,3,19,0.26874000000000003
2021-01-29,Financials,0.35074,5,4,16,0.1357
2021-01-29,Healthcare,-0.15026,5,4,6,0.28368
2021-01-29,Industrials,0.50832,5,4,19,0.34448
2021-01-29,Materials,0.04046,5,2,2,0.28428
2021-01-29,RealEstate,-0.051160000000000004,5,2,3,0.0
2021-01-29,Tech,0.19926,5,4,7,-0.03353999999999999
2021-01-29,Utilities,0.11356,5,3,3,0.18616
2021-02-01,Comm,0.5861799999999999,5,5,11,0.21118
2021-02-01,Consumer,0.15846,5,5,20,0.38244
2021-02-01,Energy,0.40001999999999993,5,5,30,-0.5003
2021-02-01,Financials,0.29574,5,4,18,0.35074
2021-02-01,Healthcare,0.34972000000000003,5,5,11,-0.15026
2021-02-01,Industrials,-0.07638,5,5,19,0.50832
2021-02-01,Materials,0.08038,5,4,10,0.04046
2021-02-01,RealEstate,0.12498000000000001,5,3,3,-0.051160000000000004
2021-02-01,Tech,0.51222,5,4,15,0.19926
2021-02-01,Utilities,0.16252,5,1,2,0.11356
2021-02-02,Comm,0.24164,5,5,18,0.5861799999999999
2021-02-02,Consumer,0.44154,5,5,14,0.15846
2021-02-02,Energy,0.055339999999999986,5,3,23,0.40001999999999993
2021-02-02,Financials,0.46102,5,4,16,0.29574
2021-02-02,Healthcare,0.17515999999999998,5,3,16,0.34972000000000003
2021-02-02,Industrials,0.17212,5,4,20,-0.07638
2021-02-02,Materials,0.0,5,1,1,0.08038
2021-02-02,RealEstate,0.04046,5,3,6,0.12498000000000001
2021-02-02,Tech,0.42358,5,4,6,0.51222
2021-02-02,Utilities,0.05464,5,1,1,0.16252
2021-02-03,Comm,0.05856,5,3,10,0.24164
2021-02-03,Consumer,0.011879999999999984,5,4,19,0.44154
2021-02-03,Energy,0.10154,5,3,11,0.055339999999999986
2021-02-03,Financials,0.43654000000000004,5,4,13,0.46102
2021-02-03,Healthcare,0.24406,5,4,24,0.17515999999999998
2021-02-03,Industrials,0.08719999999999999,5,4,9,0.17212
2021-02-03,Materials,0.02064,5,3,3,0.0
2021-02-03,RealEstate,0.18250000000000002,5,2,4,0.04046
2021-02-03,Tech,0.38006,5,3,14,0.42358
2021-02-03,Utilities,0.015660000000000007,5,3,6,0.05464
2021-02-04,Comm,-0.009980000000000011,5,4,9,0.05856
2021-02-04,Consumer,0.29562,5,5,16,0.011879999999999984
2021-02-04,Energy,0.1232,5,4,8,0.10154
2021-02-04,Financials,-0.11932000000000001,5,4,11,0.43654000000000004
2021-02-04,Healthcare,-0.01432,5,5,19,0.24406
2021-02-04,Industrials,0.2103,5,3,5,0.08719999999999999
2021-02-04,Materials,0.0,5,0,0,0.02064
2021-02-04,RealEstate,0.0,5,2,2,0.18250000000000002
2021-02-04,Tech,0.22358000000000003,5,3,21,0.38006
2021-02-04,Utilities,0.13084,5,1,3,0.015660000000000007
2021-02-05,Comm,0.01058,5,5,12,-0.009980000000000011
2021-02-05,Consumer,-0.45552000000000004,5,5,14,0.29562
2021-02-05,Energy,0.12662,5,4,11,0.1232
2021-02-05,Financials,0.12635999999999997,5,4,9,-0.11932000000000001
2021-02-05,Healthcare,0.40148,5,4,10,-0.01432
2021-02-05,Industrials,0.009539999999999998,5,4,5,0.2103
2021-02-05,Materials,0.0,5,2,3,0.0
2021-02-05,RealEstate,0.11438,5,1,2,0.0
2021-02-05,Tech,0.37039999999999995,5,4,8,0.22358000000000003
2021-02-05,Utilities,0.06764,5,3,3,0.13084
2021-02-08,Comm,0.027639999999999998,5,5,21,0.01058
2021-02-08,Consumer,0.43027999999999994,5,5,38,-0.45552000000000004
2021-02-08,Energy,0.18894,5,5,25,0.12662
2021-02-08,Financials,0.08381999999999999,5,4,16,0.12635999999999997
2021-02-08,Healthcare,-0.03992,5,4,4,0.40148
2021-02-08,Industrials,0.4389,5,4,19,0.009539999999999998
2021-02-08,Materials,0.08453999999999999,5,2,3,0.0
2021-02-08,RealEstate,0.20939999999999998,5,3,4,0.11438
2021-02-08,Tech,0.17614000000000002,5,2,5,0.37039999999999995
2021-02-08,Utilities,0.14368,5,2,3,0.06764
2021-02-09,Comm,0.09194,5,4,26,0.027639999999999998
2021-02-09,Consumer,0.17428,5,5,19,0.43027999999999994
2021-02-09,Energy,0.07488,5,1,4,0.18894
2021-02-09,Financials,0.009739999999999993,5,4,7,0.08381999999999999
2021-02-09,Healthcare,0.33176,5,4,7,-0.03992
2021-02-09,Industrials,0.20046,5,4,12,0.4389
2021-02-09,Materials,0.2807,5,2,8,0.08453999999999999
2021-02-09,RealEstate,0.0,5,1,1,0.20939999999999998
2021-02-09,Tech,0.068,5,3,6,0.17614000000000002
2021-02-09,Utilities,0.05464,5,1,1,0.14368
2021-02-10,Comm,-0.19014,5,3,10,0.09194
2021-02-10,Consumer,0.4328,5,4,23,0.17428
2021-02-10,Energy,-0.11750000000000001,5,3,3,0.07488
2021-02-10,Financials,-0.010980000000000007,5,4,11,0.009739999999999993
2021-02-10,Healthcare,0.31264000000000003,5,5,14,0.33176
2021-02-10,Industrials,0.09764,5,4,15,0.20046
2021-02-10,Materials,0.09176,5,2,3,0.2807
2021-02-10,RealEstate,0.0,5,0,0,0.0
2021-02-10,Tech,-0.027460000000000002,5,2,4,0.068
2021-02-10,Utilities,0.15026,5,2,4,0.05464
2021-02-11,Comm,0.30326,5,5,11,-0.19014
2021-02-11,Consumer,0.50804,5,5,30,0.4328
2021-02-11,Energy,0.10528,5,4,9,-0.11750000000000001
2021-02-11,Financials,0.26,5,3,6,-0.010980000000000007
2021-02-11,Healthcare,-0.02014,5,4,8,0.31264000000000003
2021-02-11,Industrials,-0.10533999999999999,5,4,9,0.09764
2021-02-11,Materials,0.0,5,0,0,0.09176
2021-02-11,RealEstate,0.08808,5,5,5,0.0
2021-02-11,Tech,0.12608,5,3,18,-0.027460000000000002
2021-02-11,Utilities,-0.018379999999999997,5,4,6,0.15026
2021-02-12,Comm,0.153,5,2,2,0.30326
2021-02-12,Consumer,0.30562,5,5,26,0.50804
2021-02-12,Energy,0.07342,5,5,14,0.10528
2021-02-12,Financials,0.0,5,3,5,0.26
2021-02-12,Healthcare,0.059300000000000005,5,4,7,-0.02014
2021-02-12,Industrials,0.38542000000000004,5,4,11,-0.10533999999999999
2021-02-12,Materials,0.0,5,0,0,0.0
2021-02-12,RealEstate,0.42962000000000006,5,4,4,0.08808
2021-02-12,Tech,0.23736000000000002,5,4,8,0.12608
2021-02-12,Utilities,0.22502,5,3,7,-0.018379999999999997
2021-02-16,Comm,0.49992000000000003,5,5,26,0.153
2021-02-16,Consumer,0.40144,5,5,39,0.30562
2021-02-16,Energy,0.39825999999999995,5,4,18,0.07342
2021-02-16,Financials,0.30938,5,5,24,0.0
2021-02-16,Healthcare,0.05778,5,3,5,0.059300000000000005
2021-02-16,Industrials,-0.35522,5,4,12,0.38542000000000004
2021-02-16,Materials,0.08116000000000001,5,3,3,0.0
2021-02-16,RealEstate,0.11438,5,1,2,0.42962000000000006
2021-02-16,Tech,0.09878,5,4,7,0.23736000000000002
2021-02-16,Utilities,0.50606,5,4,9,0.22502
2021-02-17,Comm,-0.0256,5,3,5,0.49992000000000003
2021-02-17,Consumer,0.3049,5,5,18,0.40144
2021-02-17,Energy,-0.17758,5,2,16,0.39825999999999995
2021-02-17,Financials,0.51002,5,4,17,0.30938
2021-02-17,Healthcare,0.35744000000000004,5,3,14,0.05778
2021-02-17,Industrials,-0.037959999999999994,5,2,9,-0.35522
2021-02-17,Materials,0.17738,5,3,4,0.08116000000000001
2021-02-17,RealEstate,0.0,5,2,2,0.11438
2021-02-17,Tech,0.327,5,3,9,0.09878
2021-02-17,Utilities,0.3207,5,5,7,0.50606
2021-02-18,Comm,0.11839999999999999,5,3,6,-0.0256
2021-02-18,Consumer,0.46997999999999995,5,5,31,0.3049
2021-02-18,Energy,0.18966,5,3,7,-0.17758
2021-02-18,Financials,0.15608,5,4,11,0.51002
2021-02-18,Healthcare,0.18250000000000002,5,5,9,0.35744000000000004
2021-02-18,Industrials,0.16025999999999999,5,5,14,-0.037959999999999994
2021-02-18,Materials,0.26124,5,2,10,0.17738
2021-02-18,RealEstate,0.0,5,0,0,0.0
2021-02-18,Tech,0.03654,5,4,9,0.327
2021-02-18,Utilities,0.19068000000000002,5,4,6,0.3207
2021-02-19,Comm,0.1272,5,4,6,0.11839999999999999
2021-02-19,Consumer,0.29808,5,3,10,0.46997999999999995
2021-02-19,Energy,0.48062000000000005,5,4,9,0.18966
2021-02-19,Financials,0.24956,5,4,7,0.15608
2021-02-19,Healthcare,0.17958000000000002,5,2,4,0.18250000000000002
2021-02-19,Industrials,0.40191999999999994,5,4,13,0.16025999999999999
2021-02-19,Materials,0.12261999999999999,5,3,4,0.26124
2021-02-19,RealEstate,0.068,5,4,6,0.0
2021-02-19,Tech,0.21168,5,4,9,0.03654
2021-02-19,Utilities,0.2403,5,2,2,0.19068000000000002
2021-02-22,Comm,0.15484,5,4,8,0.1272
2021-02-22,Consumer,0.27793999999999996,5,4,20,0.29808
2021-02-22,Energy,0.4034,5,4,18,0.48062000000000005
2021-02-22,Financials,-0.05464,5,4,12,0.24956
2021-02-22,Healthcare,0.3696,5,5,10,0.17958000000000002
2021-02-22,Industrials,0.19444,5,5,22,0.40191999999999994
2021-02-22,Materials,-0.05005999999999999,5,4,8,0.12261999999999999
2021-02-22,RealEstate,0.0,5,3,3,0.068
2021-02-22,Tech,0.33534,5,4,9,0.21168
2021-02-22,Utilities,0.23899999999999996,5,3,5,0.2403
2021-02-23,Comm,0.34278,5,3,7,0.15484
2021-02-23,Consumer,0.29854,5,4,14,0.27793999999999996
2021-02-23,Energy,0.45044000000000006,5,4,12,0.4034
2021-02-23,Financials,-0.038060000000000004,5,4,16,-0.05464
2021-02-23,Healthcare,0.14518,5,4,9,0.3696
2021-02-23,Industrials,0.08038,5,3,9,0.19444
2021-02-23,Materials,0.04975999999999999,5,4,5,-0.05005999999999999
2021-02-23,RealEstate,0.04046,5,3,3,0.0
2021-02-23,Tech,0.5771200000000001,5,4,13,0.33534
2021-02-23,Utilities,0.15434,5,3,5,0.23899999999999996
2021-02-24,Comm,0.055339999999999986,5,4,13,0.34278
2021-02-24,Consumer,0.10468,5,4,11,0.29854
2021-02-24,Energy,0.03724000000000001,5,5,17,0.45044000000000006
2021-02-24,Financials,0.14404,5,4,14,-0.038060000000000004
2021-02-24,Healthcare,0.19962,5,3,5,0.14518
2021-02-24,Industrials,-0.17638,5,5,21,0.08038
2021-02-24,Materials,0.0,5,2,3,0.04975999999999999
2021-02-24,RealEstate,0.068,5,4,6,0.04046
2021-02-24,Tech,0.09072,5,3,7,0.5771200000000001
2021-02-24,Utilities,-0.004559999999999997,5,3,4,0.15434
2021-02-25,Comm,0.0050000000000000044,5,4,16,0.055339999999999986
2021-02-25,Consumer,0.41098,5,5,25,0.10468
2021-02-25,Energy,0.12366000000000002,5,4,6,0.03724000000000001
2021-02-25,Financials,0.40540000000000004,5,4,16,0.14404
2021-02-25,Healthcare,0.30652,5,2,9,0.19962
2021-02-25,Industrials,0.04735999999999998,5,4,14,-0.17638
2021-02-25,Materials,0.0,5,3,4,0.0
2021-02-25,RealEstate,0.12738,5,3,7,0.068
2021-02-25,Tech,-0.0011200000000000001,5,4,6,0.09072
2021-02-25,Utilities,0.0,5,3,5,-0.004559999999999997
2021-02-26,Comm,0.20815999999999998,5,3,9,0.0050000000000000044
2021-02-26,Consumer,0.44252,5,5,18,0.41098
2021-02-26,Energy,0.05464,5,3,8,0.12366000000000002
2021-02-26,Financials,0.08058000000000001,5,4,8,0.40540000000000004
2021-02-26,Healthcare,-0.12179999999999999,5,3,6,0.30652
2021-02-26,Industrials,-0.053099999999999994,5,3,12,0.04735999999999998
2021-02-26,Materials,0.059199999999999996,5,3,4,0.0
2021-02-26,RealEstate,0.07034,5,2,2,0.12738
2021-02-26,Tech,0.06504,5,3,8,-0.0011200000000000001
2021-02-26,Utilities,-0.059199999999999996,5,3,3,0.0
2021-03-01,Comm,0.10173999999999998,5,4,13,0.20815999999999998
2021-03-01,Consumer,0.3866,5,4,17,0.44252
2021-03-01,Energy,0.6227199999999999,5,5,28,0.05464
2021-03-01,Financials,0.21456,5,5,17,0.08058000000000001
2021-03-01,Healthcare,0.17696,5,4,7,-0.12179999999999999
2021-03-01,Industrials,0.2184,5,5,25,-0.053099999999999994
2021-03-01,Materials,0.055339999999999986,5,4,5,0.059199999999999996
2021-03-01,RealEstate,0.34388,5,4,5,0.07034
2021-03-01,Tech,0.21292,5,4,9,0.06504
2021-03-01,Utilities,0.037380000000000004,5,3,3,-0.059199999999999996
2021-03-02,Comm,0.27152000000000004,5,3,7,0.10173999999999998
2021-03-02,Consumer,0.10962000000000001,5,4,10,0.3866
2021-03-02,Energy,-0.18308,5,2,8,0.6227199999999999
2021-03-02,Financials,0.49254,5,4,12,0.21456
2021-03-02,Healthcare,0.17514,5,3,8,0.17696
2021-03-02,Industrials,0.09644,5,3,9,0.2184
2021-03-02,Materials,0.0,5,2,4,0.055339999999999986
2021-03-02,RealEstate,0.0,5,1,1,0.34388
2021-03-02,Tech,-0.0965,5,4,7,0.21292
2021-03-02,Utilities,-0.07003999999999999,5,4,6,0.037380000000000004
2021-03-03,Comm,0.18672,5,4,9,0.27152000000000004
2021-03-03,Consumer,0.25945999999999997,5,5,25,0.10962000000000001
2021-03-03,Energy,0.05736,5,2,15,-0.18308
2021-03-03,Financials,0.0050000000000000044,5,5,19,0.49254
2021-03-03,Healthcare,0.30267999999999995,5,3,6,0.17514
2021-03-03,Industrials,0.1593,5,4,16,0.09644
2021-03-03,Materials,0.0,5,0,0,0.0
2021-03-03,RealEstate,0.00516,5,3,5,0.0
2021-03-03,Tech,0.13616,5,2,2,-0.0965
2021-03-03,Utilities,0.04046,5,1,1,-0.07003999999999999
2021-03-04,Comm,0.20973999999999998,5,4,5,0.18672
2021-03-04,Consumer,-0.11806000000000001,5,4,22,0.25945999999999997
2021-03-04,Energy,0.27544,5,5,12,0.05736
2021-03-04,Financials,0.15598,5,4,13,0.0050000000000000044
2021-03-04,Healthcare,-0.1486,5,4,12,0.30267999999999995
2021-03-04,Industrials,0.20373999999999998,5,4,9,0.1593
2021-03-04,Materials,0.059199999999999996,5,1,1,0.0
2021-03-04,RealEstate,0.11148,5,1,1,0.00516
2021-03-04,Tech,0.06544,5,3,6,0.13616
2021-03-04,Utilities,0.11126,5,1,1,0.04046
2021-03-05,Comm,0.18041999999999997,5,5,12,0.20973999999999998
2021-03-05,Consumer,0.39737999999999996,5,3,17,-0.11806000000000001
2021-03-05,Energy,0.36541999999999997,5,5,17,0.27544
2021-03-05,Financials,0.3056,5,4,12,0.15598
2021-03-05,Healthcare,-0.11594,5,4,6,-0.1486
2021-03-05,Industrials,0.009020000000000005,5,4,10,0.20373999999999998
2021-03-05,Materials,0.068,5,2,2,0.059199999999999996
2021-03-05,RealEstate,0.0,5,3,3,0.11148
2021-03-05,Tech,0.16444,5,3,12,0.06544
2021-03-05,Utilities,0.10533999999999999,5,1,3,0.11126
2021-03-08,Comm,0.02659999999999999,5,5,10,0.18041999999999997
2021-03-08,Consumer,0.22662,5,4,23,0.39737999999999996
2021-03-08,Energy,0.31572,5,4,14,0.36541999999999997
2021-03-08,Financials,0.19538000000000003,5,4,10,0.3056
2021-03-08,Healthcare,0.15996,5,4,9,-0.11594
2021-03-08,Industrials,0.40518,5,5,23,0.009020000000000005
2021-03-08,Materials,0.17908,5,3,7,0.068
2021-03-08,RealEstate,0.22386,5,3,3,0.0
2021-03-08,Tech,0.39337999999999995,5,4,9,0.16444
2021-03-08,Utilities,-0.08038,5,2,3,0.10533999999999999
2021-03-09,Comm,0.18418,5,4,5,0.02659999999999999
2021-03-09,Consumer,0.35426,5,4,23,0.22662
2021-03-09,Energy,-0.13432000000000002,5,3,11,0.31572
2021-03-09,Financials,0.06731999999999999,5,4,11,0.19538000000000003
2021-03-09,Healthcare,0.0,5,3,6,0.15996
2021-03-09,Industrials,0.34074,5,3,15,0.40518
2021-03-09,Materials,0.0,5,1,1,0.17908
2021-03-09,RealEstate,0.0,5,0,0,0.22386
2021-03-09,Tech,-0.0683,5,4,8,0.39337999999999995
2021-03-09,Utilities,-0.03412,5,2,2,-0.08038
2021-03-10,Comm,0.24026,5,4,13,0.18418
2021-03-10,Consumer,0.36707999999999996,5,5,25,0.35426
2021-03-10,Energy,0.28328,5,4,10,-0.13432000000000002
2021-03-10,Financials,0.34018000000000004,5,3,6,0.06731999999999999
2021-03-10,Healthcare,0.14368,5,3,5,0.0
2021-03-10,Industrials,-0.23544,5,4,27,0.34074
2021-03-10,Materials,0.08556,5,1,2,0.0
2021-03-10,RealEstate,0.03558,5,1,1,0.0
2021-03-10,Tech,0.12498000000000001,5,3,3,-0.0683
2021-03-10,Utilities,0.15676,5,2,2,-0.03412
2021-03-11,Comm,0.30932,5,3,9,0.24026
2021-03-11,Consumer,0.37228,5,5,23,0.36707999999999996
2021-03-11,Energy,0.3381,5,3,7,0.28328
2021-03-11,Financials,0.11988000000000001,5,4,11,0.34018000000000004
2021-03-11,Healthcare,-0.14040000000000002,5,5,18,0.14368
2021-03-11,Industrials,0.46563999999999994,5,5,21,-0.23544
2021-03-11,Materials,0.16846,5,2,3,0.08556
2021-03-11,RealEstate,0.0,5,2,2,0.03558
2021-03-11,Tech,0.19605999999999998,5,4,14,0.12498000000000001
2021-03-11,Utilities,0.0,5,0,0,0.15676
2021-03-12,Comm,0.24206,5,4,10,0.30932
2021-03-12,Consumer,0.4309200000000001,5,5,18,0.37228
2021-03-12,Energy,0.09534000000000001,5,1,1,0.3381
2021-03-12,Financials,0.22552000000000003,5,5,9,0.11988000000000001
2021-03-12,Healthcare,-0.07224,5,1,3,-0.14040000000000002
2021-03-12,Industrials,0.32652000000000003,5,3,11,0.46563999999999994
2021-03-12,Materials,0.059199999999999996,5,2,2,0.16846
2021-03-12,RealEstate,0.08768000000000001,5,3,3,0.0
2021-03-12,Tech,0.1613,5,3,4,0.19605999999999998
2021-03-12,Utilities,0.1127,5,2,2,0.0
2021-03-15,Comm,0.19152,5,4,14,0.24206
2021-03-15,Consumer,0.72626,5,5,35,0.4309200000000001
2021-03-15,Energy,0.30202,5,4,13,0.09534000000000001
2021-03-15,Financials,0.47356,5,4,12,0.22552000000000003
2021-03-15,Healthcare,0.49623999999999996,5,5,19,-0.07224
2021-03-15,Industrials,0.44932,5,4,14,0.32652000000000003
2021-03-15,Materials,0.0,5,2,3,0.059199999999999996
2021-03-15,RealEstate,0.3514,5,4,6,0.08768000000000001
2021-03-15,Tech,0.1248,5,3,10,0.1613
2021-03-15,Utilities,0.23392,5,3,5,0.1127
2021-03-16,Comm,0.14850000000000002,5,3,10,0.19152
2021-03-16,Consumer,0.4355399999999999,5,5,22,0.72626
2021-03-16,Energy,-0.13957999999999998,5,2,5,0.30202
2021-03-16,Financials,0.07651999999999999,5,5,12,0.47356
2021-03-16,Healthcare,0.13764,5,4,6,0.49623999999999996
2021-03-16,Industrials,-0.09413999999999999,5,3,8,0.44932
2021-03-16,Materials,0.0,5,1,1,0.0
2021-03-16,RealEstate,0.10564,5,4,6,0.3514
2021-03-16,Tech,-0.16124,5,4,12,0.1248
2021-03-16,Utilities,0.17094,5,3,5,0.23392
2021-03-17,Comm,0.19004,5,5,8,0.14850000000000002
2021-03-17,Consumer,0.28948,5,5,17,0.4355399999999999
2021-03-17,Energy,0.02054,5,2,6,-0.13957999999999998
2021-03-17,Financials,0.30916,5,5,10,0.07651999999999999
2021-03-17,Healthcare,0.05234,5,3,9,0.13764
2021-03-17,Industrials,-0.11395999999999999,5,4,7,-0.09413999999999999
2021-03-17,Materials,0.05464,5,1,2,0.0
2021-03-17,RealEstate,-0.02054,5,4,7,0.10564
2021-03-17,Tech,0.36774,5,3,7,-0.16124
2021-03-17,Utilities,0.0,5,0,0,0.17094
2021-03-18,Comm,-0.05923999999999998,5,4,9,0.19004
2021-03-18,Consumer,0.32822,5,5,20,0.28948
2021-03-18,Energy,-0.13734,5,4,9,0.02054
2021-03-18,Financials,0.05188,5,3,13,0.30916
2021-03-18,Healthcare,0.19083999999999998,5,4,7,0.05234
2021-03-18,Industrials,0.020120000000000006,5,5,14,-0.11395999999999999
2021-03-18,Materials,0.0,5,0,0,0.05464
2021-03-18,RealEstate,0.19480000000000003,5,4,4,-0.02054
2021-03-18,Tech,0.16444,5,3,5,0.36774
2021-03-18,Utilities,0.068,5,2,2,0.0
2021-03-19,Comm,0.23836,5,5,10,-0.05923999999999998
2021-03-19,Consumer,0.29246,5,5,25,0.32822
2021-03-19,Energy,0.2739,5,3,6,-0.13734
2021-03-19,Financials,0.008440000000000003,5,4,18,0.05188
2021-03-19,Healthcare,0.3035,5,3,6,0.19083999999999998
2021-03-19,Industrials,-0.03992,5,2,3,0.020120000000000006
2021-03-19,Materials,0.068,5,2,2,0.0
2021-03-19,RealEstate,0.0,5,0,0,0.19480000000000003
2021-03-19,Tech,0.059199999999999996,5,2,2,0.16444
2021-03-19,Utilities,0.0,5,0,0,0.068
2021-03-22,Comm,-0.01094,5,3,6,0.23836
2021-03-22,Consumer,0.28144,5,5,17,0.29246
2021-03-22,Energy,0.11556000000000002,5,4,13,0.2739
2021-03-22,Financials,0.49358,5,5,12,0.008440000000000003
2021-03-22,Healthcare,0.09272,5,3,9,0.3035
2021-03-22,Industrials,0.1486,5,4,8,-0.03992
2021-03-22,Materials,0.07636,5,2,3,0.068
2021-03-22,RealEstate,0.0,5,0,0,0.0
2021-03-22,Tech,0.34926,5,4,13,0.059199999999999996
2021-03-22,Utilities,0.0,5,0,0,0.0
2021-03-23,Comm,0.13494,5,2,6,-0.01094
2021-03-23,Consumer,0.31288,5,3,10,0.28144
2021-03-23,Energy,-0.53796,5,5,27,0.11556000000000002
2021-03-23,Financials,0.2886,5,4,14,0.49358
2021-03-23,Healthcare,0.09426,5,3,4,0.09272
2021-03-23,Industrials,0.07610000000000001,5,4,6,0.1486
2021-03-23,Materials,-0.05,5,2,3,0.07636
2021-03-23,RealEstate,0.0,5,2,2,0.0
2021-03-23,Tech,0.26558000000000004,5,4,13,0.34926
2021-03-23,Utilities,0.05464,5,2,3,0.0
2021-03-24,Comm,0.31466,5,4,7,0.13494
2021-03-24,Consumer,0.41753999999999997,5,4,24,0.31288
2021-03-24,Energy,-0.023619999999999995,5,4,11,-0.53796
2021-03-24,Financials,0.2508,5,3,11,0.2886
2021-03-24,Healthcare,0.17994000000000002,5,4,6,0.09426
2021-03-24,Industrials,-0.009060000000000012,5,4,8,0.07610000000000001
2021-03-24,Materials,0.05464,5,2,2,-0.05
2021-03-24,RealEstate,0.0,5,0,0,0.0
2021-03-24,Tech,0.11699999999999999,5,4,24,0.26558000000000004
2021-03-24,Utilities,0.0,5,0,0,0.05464
2021-03-25,Comm,-0.01544,5,4,9,0.31466
2021-03-25,Consumer,0.02345999999999999,5,5,32,0.41753999999999997
2021-03-25,Energy,0.23445999999999997,5,4,9,-0.023619999999999995
2021-03-25,Financials,0.056979999999999996,5,4,19,0.2508
2021-03-25,Healthcare,0.14908000000000002,5,4,4,0.17994000000000002
2021-03-25,Industrials,-0.068,5,3,5,-0.009060000000000012
2021-03-25,Materials,0.18436,5,2,4,0.05464
2021-03-25,RealEstate,0.16632,5,2,3,0.0
2021-03-25,Tech,-0.05646000000000001,5,4,13,0.11699999999999999
2021-03-25,Utilities,0.26298,5,2,4,0.0
2021-03-26,Comm,0.011619999999999986,5,2,6,-0.01544
2021-03-26,Consumer,-0.18194,5,4,26,0.02345999999999999
2021-03-26,Energy,0.5284,5,3,12,0.23445999999999997
2021-03-26,Financials,0.52722,5,5,14,0.056979999999999996
2021-03-26,Healthcare,-0.011720000000000008,5,3,8,0.14908000000000002
2021-03-26,Industrials,0.28936,5,2,11,-0.068
2021-03-26,Materials,-0.11839999999999999,5,3,5,0.18436
2021-03-26,RealEstate,0.0,5,0,0,0.16632
2021-03-26,Tech,0.011860000000000004,5,4,12,-0.05646000000000001
2021-03-26,Utilities,0.059199999999999996,5,1,1,0.26298
2021-03-29,Comm,0.37714,5,4,17,0.011619999999999986
2021-03-29,Consumer,0.88202,5,5,31,-0.18194
2021-03-29,Energy,0.26998,5,4,8,0.5284
2021-03-29,Financials,0.15096000000000004,5,5,30,0.52722
2021-03-29,Healthcare,0.5454399999999999,5,5,12,-0.011720000000000008
2021-03-29,Industrials,0.50954,5,5,22,0.28936
2021-03-29,Materials,0.0,5,0,0,-0.11839999999999999
2021-03-29,RealEstate,0.11878,5,4,5,0.0
2021-03-29,Tech,0.39249999999999996,5,4,12,0.011860000000000004
2021-03-29,Utilities,0.26864,5,2,5,0.059199999999999996
2021-03-30,Comm,0.14892,5,4,7,0.37714
2021-03-30,Consumer,0.3641,5,5,15,0.88202
2021-03-30,Energy,0.38672000000000006,5,4,7,0.26998
2021-03-30,Financials,0.15033999999999997,5,5,30,0.15096000000000004
2021-03-30,Healthcare,0.049339999999999995,5,4,7,0.5454399999999999
2021-03-30,Industrials,0.1142,5,4,10,0.50954
2021-03-30,Materials,0.0,5,0,0,0.0
2021-03-30,RealEstate,0.07636,5,3,3,0.11878
