Tilt strength,Ann. return (%),Ann. volatility (%),Sharpe,Max drawdown (%),Total return (%),Avg daily turnover,Total cost (%)
0.15,9.02455391807575,15.669974824817071,0.5759137470842173,-18.270406739441224,18.8227859598479,0.006736165176889318,0.33882910839753266
0.2,9.017818824413792,15.686117359419072,0.5748917095152833,-18.177385127045177,18.808134761939478,0.007732429017529784,0.3889411795817482
0.1,8.982972269697642,15.655247069655251,0.573799457123193,-18.404366060025644,18.73234564622024,0.005542974550089975,0.27881161986952574
0.05,8.97283397253885,15.644441232615444,0.5735477438358321,-18.539601701332565,18.71030000478151,0.004505209729608751,0.22661204939932014
0.25,8.975435492623163,15.699692313051061,0.5716949933574136,-18.10372987682809,18.71595679336675,0.008439582665861822,0.42451100809284964
0.3,8.926703388834433,15.696740807648002,0.5686978907420724,-18.125910849713588,18.61001523468808,0.00887156480020824,0.4462397094504744
